blocks-iam	ConsumeBackupCodeRequest	POST	totp/setup	/api/mfa/totp/setup	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\MfaController.cs	ConsumeBackupCodeRequest.totp/setup
blocks-iam	ConsumeBackupCodeRequest	POST	totp/verify-setup	/api/mfa/totp/verify-setup	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\MfaController.cs	ConsumeBackupCodeRequest.totp/verify-setup
blocks-iam	ConsumeBackupCodeRequest	POST	generate	/api/mfa/generate	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\MfaController.cs	ConsumeBackupCodeRequest.generate
blocks-iam	ConsumeBackupCodeRequest	POST	resend	/api/mfa/resend	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\MfaController.cs	ConsumeBackupCodeRequest.resend
blocks-iam	ConsumeBackupCodeRequest	POST	verify	/api/mfa/verify	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\MfaController.cs	ConsumeBackupCodeRequest.verify
blocks-iam	ConsumeBackupCodeRequest	PUT	method	/api/mfa/method	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\MfaController.cs	ConsumeBackupCodeRequest.method
blocks-iam	ConsumeBackupCodeRequest	POST	disable	/api/mfa/disable	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\MfaController.cs	ConsumeBackupCodeRequest.disable
blocks-iam	ConsumeBackupCodeRequest	GET	backup-codes	/api/mfa/backup-codes	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\MfaController.cs	ConsumeBackupCodeRequest.backup-codes
blocks-iam	ConsumeBackupCodeRequest	POST	backup-codes/generate	/api/mfa/backup-codes/generate	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\MfaController.cs	ConsumeBackupCodeRequest.backup-codes/generate
blocks-iam	ConsumeBackupCodeRequest	POST	backup-codes/use	/api/mfa/backup-codes/use	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\MfaController.cs	ConsumeBackupCodeRequest.backup-codes/use
blocks-iam	OidcClientsController	GET		/api/oidc-clients	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\OidcClientsController.cs	OidcClients.<root>
blocks-iam	OidcClientsController	GET	{clientId}	/api/oidc-clients/{clientId}	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\OidcClientsController.cs	OidcClients.{clientId}
blocks-iam	OidcClientsController	POST		/api/oidc-clients	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\OidcClientsController.cs	OidcClients.<root>
blocks-iam	OidcClientsController	DELETE	{clientId}	/api/oidc-clients/{clientId}	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\OidcClientsController.cs	OidcClients.{clientId}
blocks-iam	OidcClientsController	POST	{clientId}/rotate-secret	/api/oidc-clients/{clientId}/rotate-secret	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\OidcClientsController.cs	OidcClients.{clientId}/rotate-secret
blocks-iam	GetActivityPayload	GET	summary	/api/security/summary	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\SecurityController.cs	GetActivityPayload.summary
blocks-iam	GetActivityPayload	GET	sessions	/api/security/sessions	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\SecurityController.cs	GetActivityPayload.sessions
blocks-iam	GetActivityPayload	GET	sessions/{sessionId}	/api/security/sessions/{sessionId}	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\SecurityController.cs	GetActivityPayload.sessions/{sessionId}
